time,actor,id,durationOrDestinationId
1285,T,433,-1
1285,S,2,15
1285,T,433,2
1290,T,434,-1
1290,T,434,1
1290,S,1,13
1294,T,435,-1
1294,T,435,0
1294,S,0,9
1295,T,436,-1
1295,T,436,3
1295,S,3,11
1296,T,437,-1
1296,T,437,0
1297,T,438,-1
1297,T,438,1
1298,T,439,-1
1298,T,439,3
1300,S,2,7
1303,T,440,-1
1303,S,1,5
1303,S,0,6
1303,T,440,2
1304,T,441,-1
1304,T,441,0
1306,S,3,15
1307,T,442,-1
1307,S,2,8
1307,T,442,1
1308,S,1,16
1309,T,443,-1
1309,S,0,5
1309,T,443,3
1314,T,444,-1
1314,T,444,0
1314,S,0,9
1318,T,445,-1
1318,T,445,2
1318,S,2,15
1320,T,446,-1
1320,T,446,0
1321,T,447,-1
1321,S,3,14
1321,T,447,3
1322,T,448,-1
1322,T,448,2
1323,S,0,8
1326,T,449,-1
1326,T,449,1
1326,S,1,7
1327,T,450,-1
1327,T,450,0
1331,S,0,10
1332,T,451,-1
1332,T,451,1
1333,S,1,9
1333,S,2,15
1334,T,452,-1
1334,T,452,0
1335,T,453,-1
1335,S,3,10
1335,T,453,1
1340,T,454,-1
1340,T,454,2
1341,S,0,11
1342,S,1,11
1343,T,455,-1
1343,T,455,1
1346,T,456,-1
1346,T,456,3
1346,S,3,14
1347,T,457,-1
1347,T,457,3
1348,S,2,15
1350,T,458,-1
1350,T,458,0
1352,S,0,9
1353,S,1,10
1354,T,459,-1
1354,T,459,0
1358,T,460,-1
1358,T,460,1
1360,T,461,-1
1360,S,3,6
1360,T,461,3
1361,S,0,16
1363,S,1,14
1364,T,462,-1
1364,T,462,2
1364,S,2,10
1366,S,3,14
1369,T,463,-1
1369,T,463,0
1374,T,464,-1
1374,T,464,2
1374,S,2,15
1377,S,0,6
1379,T,465,-1
1379,T,465,1
1379,S,1,15
1382,T,466,-1
1382,T,466,3
1382,S,3,12
1386,T,467,-1
1386,T,467,0
1386,S,0,7
1391,T,468,-1
1391,T,468,2
1391,S,2,12
1392,T,469,-1
1392,T,469,2
1395,T,470,-1
1395,T,470,0
1395,S,0,6
1398,T,471,-1
1398,T,471,3
1398,S,3,7
1403,T,472,-1
1403,S,2,16
1403,T,472,0
1403,S,0,16
1408,T,473,-1
1408,T,473,1
1408,S,1,5
1413,T,474,-1
1413,T,474,3
1413,S,3,7
1418,T,475,-1
1418,T,475,1
1418,S,1,6
1421,T,476,-1
1421,T,476,2
1421,S,2,9
1425,T,477,-1
1425,T,477,0
1425,S,0,10
1428,T,478,-1
1428,T,478,1
1428,S,1,7
1431,T,479,-1
1431,T,479,2
1431,S,2,13
1435,T,480,-1
1435,T,480,1
1435,S,1,7
1439,T,481,-1
1439,T,481,0
1439,S,0,11
1442,T,482,-1
1442,T,482,3
1442,S,3,12
1443,T,483,-1
1443,T,483,1
1443,S,1,12
1444,T,484,-1
1444,T,484,2
1444,S,2,11
1449,T,485,-1
1449,T,485,1
1453,T,486,-1
1453,T,486,0
1453,S,0,7
1455,S,1,10
1457,T,487,-1
1457,T,487,3
1457,S,3,8
1459,T,488,-1
1459,T,488,2
1459,S,2,15
1460,T,489,-1
1460,T,489,0
1460,S,0,10
1465,T,490,-1
1465,T,490,3
1465,S,3,6
1470,T,491,-1
1470,T,491,1
1470,S,1,8
1474,T,492,-1
1474,T,492,2
1474,S,2,14
1476,T,493,-1
1476,T,493,0
1476,S,0,6
1481,T,494,-1
1481,T,494,3
1481,S,3,12
1485,T,495,-1
1485,T,495,0
1485,S,0,5
1487,T,496,-1
1487,T,496,1
1487,S,1,16
1492,T,497,-1
1492,T,497,2
1492,S,2,12
1495,T,498,-1
1495,T,498,3
1495,S,3,8
1499,T,499,-1
1499,T,499,0
1499,S,0,10
1504,T,500,-1
1504,T,500,3
1504,S,3,7
1506,T,501,-1
1506,T,501,1
1506,S,1,16
1509,T,502,-1
1509,T,502,0
1509,S,0,5
1511,T,503,-1
1511,T,503,3
1511,S,3,10
1514,T,504,-1
1514,T,504,0
1514,S,0,13
1516,T,505,-1
1516,T,505,2
1516,S,2,11
1519,T,506,-1
1519,T,506,1
1520,T,507,-1
1520,T,507,0
1522,T,508,-1
1522,S,1,10
1522,T,508,3
1522,S,3,14
1525,T,509,-1
1525,T,509,2
1526,T,510,-1
1526,T,510,3
1527,T,511,-1
1527,S,2,12
1527,S,0,14
1527,T,511,2
1532,T,512,-1
1532,T,512,1
1532,S,1,10
1536,S,3,7
1537,T,513,-1
1537,T,513,1
1539,S,2,14
1542,T,514,-1
1542,T,514,0
1542,S,0,8
1542,S,1,16
1543,T,515,-1
1543,T,515,3
1543,S,3,14
1548,T,516,-1
1548,T,516,2
1549,T,517,-1
1549,T,517,3
1550,T,518,-1
1550,T,518,0
1550,S,0,13
1552,T,519,-1
1552,T,519,0
1553,S,2,11
1554,T,520,-1
1554,T,520,1
1556,T,521,-1
1556,T,521,2
1557,S,3,14
1558,T,522,-1
1558,S,1,5
1558,T,522,1
1562,T,523,-1
1562,T,523,3
1563,S,0,15
1563,S,1,15
1564,T,524,-1
1564,S,2,10
1564,T,524,2
1565,T,525,-1
1565,T,525,0
1567,T,526,-1
1567,T,526,1
1568,T,527,-1
1568,T,527,3
1571,S,3,12
1572,T,528,-1
1572,T,528,1
1574,S,2,12
1577,T,529,-1
1577,T,529,2
1578,S,0,10
1578,S,1,10
1581,T,530,-1
1581,T,530,0
1582,T,531,-1
1582,T,531,2
1583,S,3,8
1586,S,2,14
1587,T,532,-1
